user,label,score
0,pos,-5.371158599853516
0,neg,5.2205095291137695
0,neg,-1.1941940784454346
0,neg,0.2857159376144409
0,neg,5.078830242156982
0,neg,5.578540802001953
0,neg,6.453756332397461
0,neg,1.3103289604187012
0,neg,7.252289772033691
0,neg,-4.450367450714111
0,neg,0.8398971557617188
0,neg,-9.168169975280762
0,neg,1.9689204692840576
0,neg,2.4710123538970947
0,neg,4.196407318115234
0,neg,11.905008316040039
0,neg,-1.048518180847168
0,neg,3.816227436065674
0,neg,-3.107308864593506
0,neg,0.31245219707489014
0,neg,7.325885772705078
0,neg,-4.804622173309326
0,neg,-0.5700405836105347
0,neg,0.9575270414352417
0,neg,-2.661559581756592
0,neg,1.7383456230163574
0,neg,-1.3157968521118164
0,neg,-8.967855453491211
0,neg,-1.2590277194976807
0,neg,-4.711426734924316
0,neg,-0.6477551460266113
0,neg,-3.1896793842315674
0,neg,2.107001304626465
0,neg,3.98612642288208
0,neg,-0.6728419065475464
0,neg,-8.042218208312988
0,neg,-2.568294048309326
0,neg,2.5958621501922607
0,neg,0.3355798125267029
0,neg,-5.177175998687744
0,neg,-9.257192611694336
0,neg,0.2567141056060791
0,neg,6.427463054656982
0,neg,4.208093643188477
0,neg,0.4946587085723877
0,neg,6.435470104217529
0,neg,-1.8262933492660522
0,neg,1.4449026584625244
0,neg,-1.481321096420288
0,neg,6.244624137878418
0,neg,-0.5480191707611084
0,neg,3.9835119247436523
0,neg,1.8153276443481445
0,neg,-0.6748971939086914
0,neg,5.308398723602295
0,neg,4.276865005493164
0,neg,-1.6631042957305908
0,neg,-5.727290630340576
0,neg,-0.6189918518066406
0,neg,-0.20944523811340332
0,neg,2.7479398250579834
0,neg,-1.5324184894561768
0,neg,2.4957869052886963
0,neg,4.979554653167725
0,neg,-1.7254412174224854
0,neg,12.526860237121582
0,neg,2.5299243927001953
0,neg,3.0763943195343018
0,neg,5.8187479972839355
0,neg,-5.668772220611572
0,neg,-2.7490100860595703
0,neg,-1.6742875576019287
0,neg,-1.0484241247177124
0,neg,-3.782334089279175
0,neg,-5.471795082092285
0,neg,5.089500904083252
0,neg,3.5574235916137695
0,neg,-2.3995790481567383
0,neg,2.6493492126464844
0,neg,-3.7194623947143555
0,neg,7.216061592102051
0,neg,0.23955965042114258
0,neg,-12.451261520385742
0,neg,6.29163932800293
0,neg,7.264347076416016
0,neg,-5.275065898895264
0,neg,-0.4664391279220581
0,neg,-4.762874603271484
0,neg,4.189213752746582
0,neg,1.578985333442688
0,neg,2.24259352684021
0,neg,1.8600913286209106
0,neg,-4.779947280883789
0,neg,-4.177323341369629
0,neg,-0.22768425941467285
0,neg,2.5888025760650635
0,neg,-1.3248004913330078
0,neg,4.734230995178223
0,neg,-0.35218778252601624
0,neg,-1.3284739255905151
1,pos,-1.6331939697265625
1,neg,0.6018962264060974
1,neg,-1.324249029159546
1,neg,2.575829267501831
1,neg,7.233854293823242
1,neg,0.5098565816879272
1,neg,-0.06030607223510742
1,neg,1.074210286140442
1,neg,0.9731415510177612
1,neg,2.564903497695923
1,neg,-0.22377124428749084
1,neg,11.005585670471191
1,neg,1.6201276779174805
1,neg,-3.6278059482574463
1,neg,-0.8831202983856201
1,neg,0.05003535747528076
1,neg,3.8543567657470703
1,neg,2.6709542274475098
1,neg,1.5897347927093506
1,neg,2.473299026489258
1,neg,-2.4978187084198
1,neg,8.79741382598877
1,neg,0.27381739020347595
1,neg,2.817742347717285
1,neg,-0.6913560628890991
1,neg,-2.6414666175842285
1,neg,-0.009190082550048828
1,neg,-3.4352121353149414
1,neg,5.001328945159912
1,neg,-2.360042095184326
1,neg,-0.7333382368087769
1,neg,0.6392056941986084
1,neg,0.8229258060455322
1,neg,0.9113398790359497
1,neg,-2.4658637046813965
1,neg,-5.323982238769531
1,neg,-5.361978530883789
1,neg,2.184086322784424
1,neg,-0.8060894012451172
1,neg,1.4012529850006104
1,neg,6.150058746337891
1,neg,16.849227905273438
1,neg,-1.8824506998062134
1,neg,-1.5954856872558594
1,neg,5.855563640594482
1,neg,1.171387791633606
1,neg,8.242502212524414
1,neg,1.9155042171478271
1,neg,-0.11282393336296082
1,neg,-1.0125000476837158
1,neg,-0.9470635056495667
1,neg,2.3505332469940186
1,neg,1.8717572689056396
1,neg,-1.7808542251586914
1,neg,0.2960876226425171
1,neg,-0.15643572807312012
1,neg,1.530951976776123
1,neg,3.928793430328369
1,neg,0.34254056215286255
1,neg,4.635582447052002
1,neg,5.3690185546875
1,neg,-0.34654515981674194
1,neg,0.7273880243301392
1,neg,5.620739936828613
1,neg,1.8510385751724243
1,neg,-0.020545557141304016
1,neg,1.903092861175537
1,neg,1.8100764751434326
1,neg,0.8358863592147827
1,neg,0.1461203545331955
1,neg,7.7866010665893555
1,neg,3.2284679412841797
1,neg,3.1330482959747314
1,neg,-4.334694862365723
1,neg,5.995275497436523
1,neg,-4.707254886627197
1,neg,1.0736485719680786
1,neg,-1.1639126539230347
1,neg,0.9296315908432007
1,neg,-1.1501805782318115
1,neg,-2.0472326278686523
1,neg,0.30742478370666504
1,neg,0.39165565371513367
1,neg,-2.087094783782959
1,neg,-5.015938758850098
