user,label,score
0,pos,3.332388162612915
0,neg,4.172741413116455
0,neg,5.883711338043213
0,neg,3.054260492324829
0,neg,2.521074056625366
0,neg,9.194522857666016
0,neg,6.20168399810791
0,neg,1.2407041788101196
0,neg,5.237361907958984
0,neg,0.05110979080200195
0,neg,2.1409502029418945
0,neg,-10.748891830444336
0,neg,4.461451530456543
0,neg,4.7809648513793945
0,neg,1.9739243984222412
0,neg,10.51048469543457
0,neg,2.176785707473755
0,neg,3.095154285430908
0,neg,1.4714736938476562
0,neg,5.458414077758789
0,neg,10.030694961547852
0,neg,-2.521202325820923
0,neg,-0.9568953514099121
0,neg,7.28085994720459
0,neg,-1.4697340726852417
0,neg,6.4413347244262695
0,neg,2.033499240875244
0,neg,-7.907092571258545
0,neg,1.2155439853668213
0,neg,1.92575204372406
0,neg,2.271847724914551
0,neg,0.40724682807922363
0,neg,3.424875259399414
0,neg,3.941802978515625
0,neg,4.8138041496276855
0,neg,-6.5641679763793945
0,neg,-3.2820491790771484
0,neg,3.712913751602173
0,neg,1.2392735481262207
0,neg,0.054447174072265625
0,neg,-5.6045122146606445
0,neg,4.1743669509887695
0,neg,2.8849403858184814
0,neg,3.8722615242004395
0,neg,3.6842381954193115
0,neg,9.229921340942383
0,neg,2.521756172180176
0,neg,7.305624008178711
0,neg,0.6055325269699097
0,neg,2.8620529174804688
0,neg,1.9499928951263428
0,neg,7.973703384399414
0,neg,1.2979474067687988
0,neg,-2.293753147125244
0,neg,4.021869659423828
0,neg,3.540999412536621
0,neg,0.7094411849975586
0,neg,1.406160831451416
0,neg,1.018749713897705
0,neg,0.2962808609008789
0,neg,4.3049750328063965
0,neg,-0.993934154510498
0,neg,7.893840312957764
0,neg,3.9518418312072754
0,neg,2.3241424560546875
0,neg,8.233269691467285
0,neg,3.8252575397491455
0,neg,4.347512245178223
0,neg,13.918929100036621
0,neg,4.952939987182617
0,neg,-5.1604323387146
0,neg,-0.3650698661804199
0,neg,4.446101188659668
0,neg,1.2741159200668335
0,neg,-0.6687955856323242
0,neg,5.477591514587402
0,neg,2.5859169960021973
0,neg,-2.1352782249450684
0,neg,5.6058502197265625
0,neg,0.22059601545333862
0,neg,11.131688117980957
0,neg,3.59216046333313
0,neg,-1.6977777481079102
0,neg,6.831748008728027
0,neg,9.579154968261719
0,neg,9.376194953918457
0,neg,1.6615850925445557
0,neg,5.750984191894531
0,neg,4.749804496765137
0,neg,3.225801706314087
0,neg,2.0968198776245117
0,neg,2.8875017166137695
0,neg,1.9272871017456055
0,neg,-1.6888837814331055
0,neg,1.5490705966949463
0,neg,8.194467544555664
0,neg,6.910401821136475
0,neg,0.557809591293335
0,neg,-0.5271902084350586
0,neg,3.134345531463623
1,pos,-2.2390236854553223
1,neg,2.3742432594299316
1,neg,2.4677860736846924
1,neg,4.759400844573975
1,neg,19.063549041748047
1,neg,2.855895519256592
1,neg,4.546351909637451
1,neg,3.1459100246429443
1,neg,5.133121013641357
1,neg,7.568181991577148
1,neg,10.438400268554688
1,neg,20.54717254638672
1,neg,2.3764402866363525
1,neg,6.814420700073242
1,neg,-0.3962898254394531
1,neg,2.13716983795166
1,neg,8.573225975036621
1,neg,0.9605140686035156
1,neg,4.352627754211426
1,neg,7.294029235839844
1,neg,5.105437278747559
1,neg,20.6746768951416
1,neg,11.318143844604492
1,neg,7.086623191833496
1,neg,2.139163017272949
1,neg,4.063238143920898
1,neg,2.821582794189453
1,neg,0.8289480209350586
1,neg,12.407032012939453
1,neg,3.8004677295684814
1,neg,0.7083617448806763
1,neg,6.300652503967285
1,neg,5.997910499572754
1,neg,2.537855625152588
1,neg,1.5892281532287598
1,neg,8.882070541381836
1,neg,2.6338953971862793
1,neg,8.393594741821289
1,neg,3.8350071907043457
1,neg,1.6978099346160889
1,neg,26.363500595092773
1,neg,23.590078353881836
1,neg,1.8535354137420654
1,neg,-0.5857181549072266
1,neg,11.270390510559082
1,neg,10.473179817199707
1,neg,28.57757568359375
1,neg,4.686676502227783
1,neg,1.6963862180709839
1,neg,1.7383530139923096
1,neg,2.611602306365967
1,neg,3.049726963043213
1,neg,8.078600883483887
1,neg,-0.4820115566253662
1,neg,6.7415289878845215
1,neg,5.618413925170898
1,neg,3.035010576248169
1,neg,8.263010025024414
1,neg,8.463578224182129
1,neg,9.350493431091309
1,neg,12.969889640808105
1,neg,7.253548622131348
1,neg,2.0481114387512207
1,neg,13.25937271118164
1,neg,5.992165565490723
1,neg,0.6097263097763062
1,neg,4.196603775024414
1,neg,3.569422960281372
1,neg,2.161407947540283
1,neg,5.4950103759765625
1,neg,13.847870826721191
1,neg,8.78381633758545
