user,label,score
0,pos,16.542911529541016
0,neg,6.698767185211182
0,neg,4.2046074867248535
0,neg,-2.6699516773223877
0,neg,-2.6034319400787354
0,neg,-4.716541767120361
0,neg,0.702109694480896
0,neg,0.9653050899505615
0,neg,-4.644463062286377
0,neg,0.7782344818115234
0,neg,-3.8641912937164307
0,neg,9.2709379196167
0,neg,-2.9273247718811035
0,neg,3.1095328330993652
0,neg,-3.1996421813964844
0,neg,4.02435302734375
0,neg,5.120981216430664
0,neg,-1.7374895811080933
0,neg,-6.697927951812744
0,neg,2.562903881072998
0,neg,-1.26902437210083
0,neg,-2.4077062606811523
0,neg,3.998072624206543
0,neg,0.47827333211898804
0,neg,-9.539093971252441
0,neg,-2.1493542194366455
0,neg,-1.3625258207321167
0,neg,-2.0526654720306396
0,neg,-5.641025066375732
0,neg,-18.206157684326172
0,neg,-7.642550945281982
0,neg,11.181924819946289
0,neg,-3.6740431785583496
0,neg,-9.083327293395996
0,neg,-4.438874244689941
0,neg,10.40866470336914
0,neg,-6.194185733795166
0,neg,-0.6116812229156494
0,neg,-7.898270606994629
0,neg,2.662900447845459
0,neg,1.8604495525360107
0,neg,2.4077422618865967
0,neg,-1.8067960739135742
0,neg,2.6567776203155518
0,neg,-10.794539451599121
0,neg,2.4323859214782715
0,neg,-3.068568706512451
0,neg,6.13980770111084
0,neg,-8.39040756225586
0,neg,-3.685521125793457
0,neg,2.410120964050293
0,neg,-7.851824760437012
0,neg,-12.13049602508545
0,neg,0.5824981927871704
0,neg,-0.20186519622802734
0,neg,-3.441033363342285
0,neg,-0.49861693382263184
0,neg,1.225005865097046
0,neg,-4.763208866119385
0,neg,-4.9082512855529785
0,neg,-3.334170341491699
0,neg,-1.3290148973464966
0,neg,-2.630208969116211
0,neg,1.8634012937545776
0,neg,-2.3701467514038086
0,neg,7.212714195251465
0,neg,-2.4704837799072266
0,neg,1.0862891674041748
0,neg,7.684228420257568
0,neg,0.6667935252189636
0,neg,-3.442068576812744
0,neg,-3.442378520965576
0,neg,0.07239657640457153
0,neg,0.9761900901794434
0,neg,-4.050363540649414
0,neg,-3.4137847423553467
0,neg,0.13922250270843506
0,neg,-2.768671989440918
0,neg,10.299396514892578
0,neg,-4.521800994873047
0,neg,-5.361087322235107
0,neg,-11.02973747253418
0,neg,5.546798229217529
0,neg,-1.001133680343628
0,neg,0.9840080738067627
0,neg,-3.224088191986084
0,neg,-0.4379732012748718
0,neg,-1.2451465129852295
0,neg,-7.779877662658691
0,neg,2.784820079803467
0,neg,-5.841226577758789
0,neg,-0.6707861423492432
0,neg,5.883919715881348
0,neg,-5.854957580566406
0,neg,-14.382453918457031
0,neg,-6.09882926940918
0,neg,-0.09153544902801514
0,neg,9.454858779907227
0,neg,-2.907367706298828
0,neg,-6.256157875061035
1,pos,-1.237766146659851
1,neg,4.17477560043335
1,neg,2.4713730812072754
1,neg,0.9712280631065369
1,neg,6.393094062805176
1,neg,-0.712597131729126
1,neg,-1.2563765048980713
1,neg,16.071922302246094
1,neg,6.207202911376953
1,neg,1.494352102279663
